epoch,dataset,acc
1000,Cars,0.6450690212660117
1000,EuroSAT,0.40444444444444444
1000,RESISC45,0.7361904761904762
1000,GTSRB,0.4164687252573238
2000,Cars,0.6516602412635244
2000,EuroSAT,0.3485185185185185
2000,RESISC45,0.7476190476190476
2000,GTSRB,0.39540775930324623
