epoch,dataset,acc
1000,Cars,0.745927123492103
1000,EuroSAT,0.6525925925925926
1000,RESISC45,0.822063492063492
1000,GTSRB,0.7871733966745843
2000,Cars,0.7525183434896158
2000,EuroSAT,0.664074074074074
2000,RESISC45,0.8284126984126984
2000,GTSRB,0.7963578780680919
