epoch,glue-cola,glue-mnli,glue-mrpc,glue-qnli,glue-qqp,glue-rte,glue-sst2,glue-stsb
0,0.7689357622243528,0.8533876719307183,0.8529411764705882,0.9394105802672524,0.8582735592381895,0.8808664259927798,0.9518348623853211,0.8778343530443324
200,0.7689357622243528,0.8577687213448802,0.8529411764705882,0.9392275306608091,0.8584219638882018,0.8808664259927798,0.9518348623853211,0.8771100902327963
400,0.7679769894534996,0.8596026490066225,0.8553921568627451,0.9390444810543658,0.858496166213208,0.8844765342960289,0.9518348623853211,0.8779285920203949
600,0.7689357622243528,0.8606214977075904,0.8602941176470589,0.938678381841479,0.8584714321048726,0.8844765342960289,0.9518348623853211,0.8790979832838728
800,0.7708533077660594,0.8620478858889455,0.8578431372549019,0.938678381841479,0.8586445708632204,0.8844765342960289,0.9518348623853211,0.8788035508758105
1000,0.7689357622243528,0.8644931227712684,0.8602941176470589,0.938678381841479,0.8586940390798912,0.8844765342960289,0.9518348623853211,0.8782924481357627
1200,0.7660594439117929,0.8638818135506877,0.8602941176470589,0.9388614314479223,0.858867177838239,0.8844765342960289,0.9518348623853211,0.87861608768312
